News,target,image-path
"""Many of the countries in question (in Trump’s travel ban) don't even have a U.S. embassy there to help us vet.""",TRUE,Pg 16__25_967216d762f0495dbc2dd8818c249b02.jpg
"""Planned Parenthood is the biggest abortion provider in the country.""",TRUE,Pg 16__29_e3598384dbc61f35c4648b18c5e3262e.JPG
"In some cases, a sex offender ""who appears on the New York State Sex Offender Registry"" would be able to drive for Uber or Lyft when ride-hailing is allowed upstate in July",TRUE,Pg 16__30_a648bbd5cddb5397c090f816af264635.jpg
"The estimated price of President Trump’s border wall is the same as the cost of ""one and a half aircraft carriers.""",TRUE,Pg 17__3_b1ad4dddc5f4a3e542166c4a6fbbccaa.jpg
"""We're experiencing a net outflow of illegal, undocumented workers from America back to Mexico.""",TRUE,Pg 17__5_c16178a77d206ffbca1652c2e0fdb392.JPG
"""Trump looking to open up E Coast & new areas for offshore oil drilling when Congress has passed no new safety standards since BP""",TRUE,Pg 17__8_9405f732bae0197ac33c8b422b9e4e01.jpg
"Says Milwaukee County Sheriff David A. Clarke Jr. has said Black Lives Matter ""is a terrorist movement, a hate group and calls it, Black LIES Matter.""",TRUE,Pg 17__9_d7a38f9e4c0664e81c545210ae987630.jpg
"Says a Texas Senate committee considering ""private school voucher"" legislation randomly called people to testify regardless of when the people submitted requests to testify.",TRUE,Pg 17__10_6af32996c04111d7fee25c83473c8a78.jpg
"House Bill 991 ""could lead to the opening of as many as 2,000 new liquor stores.""",TRUE,Pg 17__12_da5f6cae0ce96efa18256b70de3a030a.jpg
"""75 percent of the town boards in Wisconsin have no women on them at all.""",TRUE,Pg 17__13_399ae56540a9a2762db637735adecccf.JPG
"""There are no federal or state laws that say prosecutors must seek death sentences. And the United States Supreme Court has banned all state laws that make executions mandatory for murders.""",TRUE,Pg 17__14_8219b2e16b10781645cf6ad9d467d9d8.jpg
"""Afghanistan has more hectares (of opium poppies) planted today than they had before we started this war.""",TRUE,Pg 17__16_958cd06919f39adaa29a915a5865fc3e.jpg
"In New York state, ""you cannot charge an older person even one dollar more than a younger person"" for health insurance.",TRUE,Pg 17__17_e1e6d5d786288b6011e94e4d8962923f.jpg
"""2.1 million jobs have been created in the last six or seven years"" in California",TRUE,Pg 17__18_70076bb15ceb63ea3c7a83026a447f0b.jpeg
"""South Florida ranks No. 1 in the gap between wages and housing.""",TRUE,Pg 17__20_99207c9ab9131986e1c43a688b3eb46f.jpg
"The GOP’s Obamacare replacement would reduce subsidies that help lower-income people buy health insurance, but also ""expand the entitlement"" by giving subsidies to higher-income people ""that Obamacare never helped.""",TRUE,Pg 17__21_0152d40b08d776c44c4ccbe8c77a9797.jpg
"""The average margin of victory in the House of Representatives was 37%"" for Democrats and Republicans in the 2016 election.",TRUE,Pg 17__23_9226791b63867247c3fec0f9d4bfffb3.jpeg
"""Texas legislators have filed voucher proposals in every legislative session since 1995, but all of them have failed to become law.""",TRUE,Pg 17__24_1ef75c8503847f2121b76126e6da7eaf.jpg
"Says condoms ""used to be tax-exempt here in Texas.""",TRUE,Pg 17__26_33d75441b6cdf9018754602159d5e4a3.jpg
"""Florida is now the only state in the nation to tax commercial leases.""",TRUE,Pg 17__27_e29552b2106020d590ea926204437ffc.jpg
"""Most U.S. foreign assistance ... is given to U.S. companies and nonprofits in the form of contracts and grants.""",TRUE,Pg 17__29_89850356558936695fcc6292ece6a747.jpg
"""I’ve given the religious schools in my budget more money than ever before in history.""",TRUE,Pg 18__1_a01eae1423378292769568bb061e1ddb.jpg
"""Just last year, over 5,000 refugees came to New York state, and 94 percent settled outside of New York City.""",TRUE,Pg 18__2_d636b0919af6d007c620841ab2696290.jpg
"During his campaign for president, Donald Trump ""committed to honoring states' rights when it comes to marijuana legalization.""",TRUE,Pg 18__3_da437068696f045d45462316a334595c.jpg
"""You can almost pinpoint half of the gun violence deaths to two or three specific sections in the city. They are just areas of devastation, economically and otherwise.""",TRUE,Pg 18__4_50a1c50ffdb4f1fd828f14b3a71fd86e.jpg
"The status quo led the General Assembly to reduce pension payments four straight years starting in 2005, costing billions of dollars as the delay in contributions essentially borrowed from pension funds at a very high interest rate.",TRUE,Pg 18__6_7c52daa1ccaa74f01e38c1ad8930dbaf.jpg
"New York state subsidizes private colleges ""probably more than any other state except maybe one.""",TRUE,Pg 18__7_3cc08073bdd4c28a8f943b3982b6151a.jpg
"""Not a single Democrat opposed Neil Gorsuch's confirmation in 2006.""",TRUE,Pg 18__10_c6b37b3ddb486444efa221755f1623e2.jpg
"Twenty-seven percent of Californians, almost 11 million, ""were born in a foreign land.""",TRUE,Pg 18__13_70076bb15ceb63ea3c7a83026a447f0b.jpeg
"""The exodus of citizens from New York State has been growing.""",TRUE,Pg 18__14_0fc04b0bbf4163002e8a0a05f7973fd0.jpg
"California has ""the highest poverty rate in the nation"" when considering the U.S. Census Bureau’s Supplemental Poverty Measure.",TRUE,Pg 18__15_7a4212cb7a6fe0844104de930d0225c0.jpg
"The uninsured rate in California reached ""a historic low of 7.4 percent in 2016.""",TRUE,Pg 18__16_3eedd0f47da335fae05bcc7fbf18e97e.jpg
"The federal government is prohibited ""from negotiating lower prescription drug prices for our senior citizens.""",TRUE,Pg 18__19_94d00b83aa12a2b37489d0a77d8797fe.JPG
"Wisconsin property taxes, as a percentage of personal income, ""are the lowest that they've been since the end of World War II.""",TRUE,Pg 18__20_81cda34b9c847b3652ee5a7c9edd2b2a.jpg
"""I have never once raised the county tax levy -- not for seven straight years.""",TRUE,Pg 18__21_2ef45d156abbc041feaabd766351cab0.jpg
"""More college graduates are living at home than in decades.""",TRUE,Pg 18__22_72644151d8317cc6776e01697676762c.jpg
"In New York, ""Average college debt - $30,000 per student.""",TRUE,Pg 18__23_61401590191e7688d4e9acda4f75db24.jpg
"""Jackie Evancho’s album sales have skyrocketed after announcing her inauguration performance.""",TRUE,Pg 18__24_629e92077f2343ea7206b243258f3533.jpg
"""Unlike California, we in Florida welcome driverless cars - no permit required.""",TRUE,Pg 18__25_1432db1bd7a02d21484268ce7b789397.jpg
"""On Oct. 7, the Access Hollywood tape comes out. One hour later, WikiLeaks starts dropping my emails.""",TRUE,Pg 18__27_e41cac19a19ecf2c41a2bc2710a96c7f.jpg
"""In Austin, Texas, the average homeowner is paying about $1,300 to $1,400 just for recapture,"" meaning funds spent in non-Austin school districts.",TRUE,Pg 18__28_61bfd6e7f7f1c7b58f7dd8e32860871e.jpg
"Social Security ""was basically invented"" at the University of Wisconsin-Madison; ""that's where Franklin Roosevelt got the idea.""",TRUE,Pg 18__29_0ba882a1faa48c01146ea0763c11feed.JPG
"Says Donald Trump ""thinks stop-and-frisk is fine.""",TRUE,Pg 19__1_1547129d3a683cb5bb4ed25fef333ab3.JPG
"Even ""though men comprise 49% of the population, they hold 80% of the lawmaking power in the Legislature (144 of 181 seats).""",TRUE,Pg 19__2_28ea6907f0cbab26a7f02449b5823d1d.jpg
Hillary Clinton in 2005 co-sponsored legislation that would jail flag burners.,TRUE,Pg 19__4_16175de60014fb94c175c674e8b99efb.jpg
"Texas spends ""more per day to house an inmate than we do on a student.""",TRUE,Pg 19__5_142d5ca55c7a4a488b0e454be1dbb655.jpg
Newt Gingrich has been a proponent of selecting a president by popular vote instead of the Electoral College.,TRUE,Pg 19__8_2734397b36705a6647903b1dcbfbf9a3.JPG
"""I was the first member of Congress to contribute to Donald Trump.""",TRUE,Pg 19__9_08290c5e6df82fd3b9238f0d28fdf2b1.jpg
"Says Richard Burr ""was one of only three senators who voted against a ban on insider trading for members of Congress. And he called that vote brave.""",TRUE,Pg 19__13_3cf0bdfdeb434b6ea824d0fb8ba61f8f.jpg
"Says Russ Feingold said that with Obamacare, ""we could keep our doctors and our plans, it was rated as the Lie of the Year.""",TRUE,Pg 19__14_0e7cbd5bc165cd397ed0692656b17917.jpg
"""Wisconsin is one of several states where you can change your early ballot if you think you've made a mistake.""",TRUE,Pg 19__16_72e97a55db81ffab35fb637fe94016de.jpg
"Says Donald Trump ""was asked if he would defend our allies. He said well, first he'd want to know if they made any payments to us to defend them.""",TRUE,Pg 19__19_d47dc962387bb5b885a804d552cef832.jpg
"Says Ted Strickland ""in this campaign bragged about his A-plus rating with the NRA. ... He has said he has a mixed and spotty record on this issue and that he can be criticized for it. Those are his words, not mine. So I don’t know where he is on this issue.""",TRUE,Pg 19__22_f25e1750d3f410326488ba9ad43b150d.jpg
"Says Warren Buffett has publicly said his secretary ""should not be paying a higher tax rate"" than him.",TRUE,Pg 19__27_b94ae0182208996d648eb948bf0d469f.jpg
Says over 90 percent of Travis County’s eligible residents have registered to vote.,TRUE,Pg 19__29_fc5893a1cb8027711de1345792e27326.jpg
"""We've had Muslims in America since George Washington.""",TRUE,Pg 19__30_bb6f4f5fcfce1490b56e94abb96091d4.jpg
"Says Paul Ryan ""is still endorsing Trump.""",TRUE,Pg 20__3_2f8aa7a8b0a8a83fb8cdcd8a302eff76.JPG
"Says Senate candidate Katie McGinty ""made thousands from companies she previously regulated.""",TRUE,Pg 20__10_b38e4c9e73ed40465d5427bee408f647.jpg
"""Most private sector jobs in the history of Buffalo exist in Buffalo today""",TRUE,Pg 20__17_c780b7bd0426545a7789775ce24ec792.jpg
Says a change in law he carried stopped a $100 million tax increase in the Dallas school district.,TRUE,Pg 20__18_0f9e192d6ce4db368ff0d5d8e65326ad.jpg
"Tom Suozzi raised taxes ""by hundreds of millions of dollars"" as Nassau County executive.",TRUE,Pg 20__19_370318ed4ce0d01c7b0d6d8b9cf645d9.jpg
"""In Harrisburg, I passed more bills than all the Democrats combined, in terms of legislation affecting the city.""",TRUE,Pg 20__20_23f7882d8aa969aefe1c8f87c6865bd0.jpg
"""We spend more per student than almost any other major country in the world.""",TRUE,Pg 20__21_2650e0869516bb3f98a245064a24bc9c.JPG
"Says that Republican Darryl Glenn has described Democrats as ""evil"" and has said he's ""tired of hearing about Republicans reaching across the aisle.""",TRUE,Pg 20__23_6325b6ab367855639e8feba9586bef36.jpg
"""Texas has lost the most law enforcement officers in the line of duty of any state in America.""",TRUE,Pg 20__24_2738c03f208254e5f03c9aa31ddd0bca.jpg
Says Russ Feingold broke his 1992 promise to always get the majority of funding from Wisconsin residents.,TRUE,Pg 21__3_f1f776d936262a091b44be3de8565c90.JPG
"Child care costs ""in some states now exceed the average price tag for college tuition.""",TRUE,Pg 21__5_a74cb17d836bac98d95e3bff727cd046.jpg
"Tom Reed ""has actually voted for every single trade deal that has ever come before him in any form.""",TRUE,Pg 21__6_1cc5d109766c41d977331cf250677694.jpg
"Says that in 2015, ""illegal"" immigrants accounted for 75 percent of federal drug possession convictions and 5 percent to 30 percent of convictions for murder and kidnapping plus two other crimes.",TRUE,Pg 21__7_5d9b88226f787fdfc06a112e990590ca.jpg
"Says GOP U.S. Senate candidate Darryl Glenn ""wants to eliminate the Department of Education"" and jeopardize college funding for 320,000 Coloradans.",TRUE,Pg 21__10_36a7c7b4d35f28e48354e4d45ed8132d.jpg
"Says there are ""concrete examples"" of University of Texas job applicants or prospective applicants and students as well as invited speakers changing their minds because of handguns being allowed in campus buildings and classrooms.",TRUE,Pg 21__12_4d4596052a06e67a5bd0782debce3a99.jpg
"Says Marco Rubio ""voted against the bipartisan Violence Against Women Act.""",TRUE,Pg 21__13_b49d21b5e5cedde2a1cddcb74f9902b7.jpg
"Says Scott Walker's ""listening sessions"" are ""invite-only and excluding the press.""",TRUE,Pg 21__14_169da69897040b49fd45c4fa9f452ded.JPG
"""While introducing Donald Trump, former New York City Mayor Rudy Giuliani omitted the September 11, 2001, strikes as a ‘successful’ terrorist attack during the eight years before President Obama’s 2008 election.""",TRUE,Pg 21__17_d981b47f942cceb5e268d3393fc0896a.jpg
"""Today California is kicking our butt, creating more jobs and more economic growth than Texas.""",TRUE,Pg 21__18_830d0057f82cd49f7a9595334ec73fe0.jpg
"""50% of Hispanic students count on Pell Grants to pay for college.""",TRUE,Pg 21__20_f627e9fc9f7334053bcd08da80aebd28.jpg
"""California is home to the largest death row population in the Western Hemisphere.""",TRUE,Pg 21__22_fadc6a1318a361933f5a7215c52fed61.jpg
Overdosing is now the number one accidental killer in our Commonwealth.,TRUE,Pg 21__23_3f8dc86a42a732293f3031a9a295da63.jpg
"""Illinois suffered 1,652 overdose deaths in 2014 ... of which 40 percent were associated with heroin. Illinois is ranked number one in the nation for a decline in treatment capacity between 2007 and 2012, and is now ranked the third worst in the country for state-funded treatment capacity.""",TRUE,Pg 21__26_1388c65755d83361b4e555fe913d7d71.jpeg
"Says ""Danny Tarkanian … wants to defund Planned Parenthood and would outlaw a woman's right to choose, even in cases of rape or incest.""",TRUE,Pg 21__27_0b2375d8e5afe96608f78c2a6708076f.jpg
"""We fixed a loophole in the (gun) background record check system so that we could make our commonwealth safer.""",TRUE,Pg 21__28_97de3d994a8084968430a39619639697.jpg
"After the shootings of Dallas policemen, ""nearly 500 people applied in just 12 days.""",TRUE,Pg 21__29_8097dd6dfad6b162c5485a965977bcd0.jpg
"""Ninety percent of Americans want our background check system strengthened and expanded to cover more gun sales.""",TRUE,Pg 22__1_bd247ef62a687208a71b1ea0c1a989a9.jpg
"Speakers at the Democratic National Convention made ""zero mentions of the global terrorist threat posed by ISIS.""",TRUE,Pg 22__2_dead3ef018e34b937820127a3950ae76.jpg
"""We created 800,000 new jobs, we cut the unemployment rate almost in half and today New York State has more private sector jobs than it has ever had in its history""",TRUE,Pg 22__4_75057e73d49b5c099d812361f0ff7e91.jpg
"""An amendment, pushed by Lyndon Johnson many years ago, threatens religious institutions with a loss of their tax-exempt status if they openly advocate their political views.""",TRUE,Pg 22__5_3aa6f1715e99cc922b9a21b3ca04bd54.jpg
"""Our trade deficit in goods reached nearly … $800 billion last year alone.""",TRUE,Pg 22__6_d28e079aeaee4e6b04c140e5e7e344a5.JPG
"""Forty-three million Americans are on food stamps.""",TRUE,Pg 22__7_bd1e827ed1a2407569d213c0721fc763.jpg
"""For decades, the state’s gas tax has been among the highest in the nation.""",TRUE,Pg 22__8_f9b7187f19fbd305c351679c15feb2c8.JPG
"""There are at least twice as many licensed firearm dealers in California as there are McDonald’s.""",TRUE,Pg 22__10_3c9718123357285c6784d954907ce666.jpg
"Says Gary Farmer’s claim that he ""received an 'A' from the NRA"" is ""an absolute lie.""",TRUE,Pg 22__11_d25fe98f047c887ea7a1f3b605996bfb.JPG
"""Over the last six years, the state of Illinois spent about $320 million on illegal immigrants.""",TRUE,Pg 22__12_cf79374a9d8984269e3a0da09c28f48c.jpg
Says GOP Senate nominee Darryl Glenn said he wants to see Ted Cruz appointed to the U.S. Supreme Court.,TRUE,Pg 22__14_36a7c7b4d35f28e48354e4d45ed8132d.jpg
